nh,param_bound,seed,n_params,popsize,maxiter,fevals,ncores,time_sec,val_nll,auc,bkg_rejection_95,final_valid_fraction,mean_valid_fraction,status
1,4.0,1,20,12,250,3000,8,31.564324855804443,5.071806000582574,0.8889489736956522,0.5699,1.0,0.926,ok
1,4.0,2,20,12,250,3000,8,32.00205159187317,5.071864583568728,0.889107913152174,0.57099,1.0,0.9306666666666668,ok
1,4.0,3,20,12,250,3000,8,33.176255226135254,4.970078286801177,0.8919064388043478,0.54663,1.0,0.9713333333333333,ok
1,4.0,4,20,12,250,3000,8,31.09924840927124,4.6825792796938615,0.9070252242391305,0.56755,1.0,0.8986666666666666,ok
1,4.0,5,20,12,250,3000,8,32.73729848861694,5.072667045175138,0.8886911497826087,0.56882,1.0,0.963,ok
1,5.0,1,20,12,250,3000,8,31.60737681388855,5.072681525651042,0.8889098247826086,0.56889,1.0,0.936,ok
1,5.0,2,20,12,250,3000,8,31.70451331138611,5.076267591251803,0.8880120648913044,0.56762,1.0,0.9243333333333332,ok
1,5.0,3,20,12,250,3000,8,31.605348348617554,5.0745164387593995,0.8888666884782609,0.56475,1.0,0.9526666666666668,ok
1,5.0,4,20,12,250,3000,8,30.2811279296875,5.092411262798186,0.8849021994565216,0.55933,1.0,0.8873333333333333,ok
1,5.0,5,20,12,250,3000,8,31.22789168357849,5.067816565727902,0.8895354551086956,0.5733,1.0,0.942,ok
1,6.0,1,20,12,250,3000,8,32.30567502975464,4.59766459444893,0.905641875652174,0.61809,1.0,0.946,ok
1,6.0,2,20,12,250,3000,8,30.694408178329468,5.088840717848638,0.8873153283695652,0.56754,1.0,0.889,ok
1,6.0,3,20,12,250,3000,8,32.63922309875488,4.73922652088719,0.9047405327173913,0.57229,1.0,0.954,ok
1,6.0,4,20,12,250,3000,8,31.45551300048828,4.467478370107413,0.9122875951086957,0.60783,1.0,0.9083333333333332,ok
1,6.0,5,20,12,250,3000,8,32.13070344924927,4.801236255548821,0.8963126130434782,0.60078,1.0,0.934,ok
1,7.0,1,20,12,250,3000,8,31.393489837646484,5.08826512801868,0.8884799370652174,0.57115,1.0,0.926,ok
1,7.0,2,20,12,250,3000,8,29.659476280212402,5.081132731956735,0.8885481445652174,0.57248,1.0,0.872,ok
1,7.0,3,20,12,250,3000,8,31.801706075668335,5.074029165304404,0.8890781901086957,0.57345,1.0,0.9223333333333333,ok
1,7.0,4,20,12,250,3000,8,30.877891302108765,5.100530648557532,0.8856635009782609,0.57495,1.0,0.9059999999999999,ok
1,7.0,5,20,12,250,3000,8,31.346030473709106,4.674058371603736,0.9034128816304349,0.59274,1.0,0.953,ok
1,8.0,1,20,12,250,3000,8,30.651133060455322,5.095400374460122,0.8876768247826087,0.57005,1.0,0.9183333333333332,ok
1,8.0,2,20,12,250,3000,8,30.168312788009644,5.072851831585495,0.8882923879347826,0.57275,1.0,0.878,ok
1,8.0,3,20,12,250,3000,8,31.56803822517395,5.071286442717734,0.8891034353260869,0.57077,1.0,0.9286666666666668,ok
1,8.0,4,20,12,250,3000,8,31.40616226196289,5.0742619837678875,0.8910326086956522,0.58961,1.0,0.9056666666666666,ok
1,8.0,5,20,12,250,3000,8,31.81726050376892,5.102104483572273,0.8858041407608694,0.55853,1.0,0.928,ok
2,10.0,1,27,13,230,2990,8,38.95892834663391,5.429075193680672,0.8688548872826087,0.55192,1.0,0.8347826086956521,ok
2,10.0,2,27,13,230,2990,8,37.35831689834595,4.580775589130396,0.8991914404347827,0.61523,1.0,0.8632107023411372,ok
2,10.0,3,27,13,230,2990,8,35.986982583999634,5.485271435691154,0.8664398575,0.57916,1.0,0.820066889632107,ok
2,10.0,4,27,13,230,2990,8,41.207531452178955,4.0649818987615705,0.9330745101086957,0.78901,1.0,0.8729096989966555,ok
